HM Claim Recognition Date (yyyy/mm/dd),HM Fiscal Month (yyyy/mm),Model Year,Manufacturing plant code,Manufacturing plant code name,Series Code,Series Name,VIN,Transmission Class(Description),Transmission Type Code,Transmission Serial No.,Failed Part No. (1-5),Reference Parts Name,Replacement Part No. (1-13),Replacement Part Name,Quantity of Replaced Parts,Quantity of Replaced Parts Total,Repair Dealer No.,Local Claim No.,HM Claim No.,Customer Voice,Defect Code,Defect Name,Repair Order Date (yyyy/mm/dd),Production Date (yyyy/mm/dd),Mileage (Mile),Applying Country Code,Applying Country Name,Approved Freight Total Amount (USD),Approved Labor Cost Total Amount (USD),Approved Material Total Amount (USD),Approved Part Total Amount (USD),Approved PLCA Total Amount (USD),Approved Sublet Total Amount (USD),Approved Tax Total Amount (USD),Approved Total Amount (USD),Total FRT,Debit/Credit,Debit/Credit Name,Debit/Credit Reason Description
2017-12-20,201712,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU002834,9AT,Q5LH,0274893,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,00302,0016117413,247220171220000031,RYCKER + SM?LLER OCH TAPPAR DRIVNINGEN SAMT L?CKAGE UNDER BIL.,-----,,2017-11-30,2017-05-12,8653,SWE,Sweden,0,69.98,210.23,36.02,14.73,0.0,0,330.98,0.6,1,Regular,
2017-12-25,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850FU527552,9AT,Q5LH,0109754,26250,"PLATE COMP,DRIVE",262505LH000,"PLATE COMP,DRIVE",1,18,HAR443 0,0016101860,202220171225000386,"CHECK FOR NON START, VEHICLE LOST POWER WHILST DRIVING AND NOW WILL NOT START TECHNICAL CONTACT ID-349967",01801,Broken,2017-11-22,2016-03-01,24376,GBR,United Kingdom,0,556.81,0.0,193.1,42.37,0.0,0,792.3,6.5,1,Regular,
2017-12-27,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519681,9AT,Q5LH,0087397,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,9,TR34043,0016132041,20T220171213000154,"ARA[ Y""R""M""YOR @ANZIMAN ARIZASI VER$YOR ARAC CEKICI ILE GELDI,  ARAC SEYIR HALINDE STOP EDIYOR VE VITESLERE GECMIYOR",00401,Distorted,2017-12-06,2015-11-23,13918,TUR,Turkey,0,222.04,0.0,4256.33,2892.59,0.0,0,7370.95,6.1,1,Regular,
2017-12-27,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU002501,9AT,Q5LH,0146192,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,46,10349,0016130344,26N220171219000025,"FORTSATT PROBLEMER MED GEARKASSE,DET ER BLITT AVGJORT AT DET SKAL BYTTES GEARKASSE.(TESS 351497) MOTORLYS KOMMER P?,GEARER UNORMALT",03214,Erroneous operation,2017-12-05,2016-06-09,3751,NOR,Norway,0,636.73,0.0,4594.65,1773.06,0.0,0,7004.46,6.1,1,Regular,
2017-12-27,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU017746,9AT,Q5LH,0210897,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,2,10043,0016130771,26N220171216000009,INGEN FEILKODER - UTF?RT INNL?RINGSPROSEDYRE BULLETIN SQ-04-003-00 DTC KODE P170A KOMMER OPP HELE TIDEN - TESS MELDING 351436 GIRER VELDIG HARDT,-----,,2017-12-04,2017-02-09,1134,NOR,Norway,0,774.41,458.72,4491.42,1733.23,0.0,0,7457.8,6.1,1,Regular,
2017-12-27,201712,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU008312,9AT,Q5LH,0338991,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,107208,0016161256,201220171222000134,9 AT SCHALTET SCHLECHT WARNLEUCHTE AN FEHLERSPEICHER P170A KLAUENKUPPLUNG ABNORMALER BETRIEB.  RUECKSPRACHE MIT HERRN BROOKS GETRIEBE ERNEUERN.,-----,,2017-12-12,2017-09-18,1704,DEU,Germany,0,550.01,0.0,4108.74,2009.17,0.0,0,6667.93,6.1,1,Regular,
2018-01-02,201801,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870HU000138,9AT,Q5LH,0256019,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,218009,2187122050,218220180102000052,MIL IS ON.,09999,For phenomena other than those stipulated.,2017-12-18,2017-03-29,1213,ISL,Iceland,0,71.94,0.0,0.0,0.0,0.0,0,71.94,1.0,1,Regular,
2018-01-04,201801,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU008550,9AT,Q5LH,0357031,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,1,TR06013,0016136074,20T220180104000246,"AKTARMA KE[ES$NDE YA] TERLEMES$ VAR 1.000 KM BAKIM KONTROLLER$NDE AKTARMA KE[ES$NDE YA] ERLEMES$ OLDU]U G#R""LD"".",00401,Distorted,2017-12-02,2017-09-21,1031,TUR,Turkey,0,69.81,0.0,25.85,17.57,0.0,0,113.23,1.9,1,Regular,
2018-01-06,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU509067,9AT,Q5LH,0059746,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,TR34033,0016178113,20T220180106000075,V$TES GE[$@LER$NDE SARSINTI VAR V$TES GE[$@LER$NDE SARSINTI VAR.,00401,Distorted,2017-12-27,2015-07-20,28888,TUR,Turkey,0,40.76,0.0,117.33,79.73,0.0,0,237.83,1.1,1,Regular,
2018-01-06,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU523896,9AT,Q5LH,0099015,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,TR34033,0016178124,20T220180106000074,V$TES GE[$@LER$NDE SARSINTI VAR V$TES GE[$@LER$NDE SARSINTI VAR,00401,Distorted,2017-12-27,2016-01-18,15670,TUR,Turkey,0,40.76,0.0,117.33,79.73,0.0,0,237.83,1.1,1,Regular,
2018-01-08,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU003321,9AT,Q5LH,0149263,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,TR34103,0016148640,20T220180108000958,MOTOR ARIZA LAMBASI YANIYOR,00401,Distorted,2017-12-13,2016-06-15,8985,TUR,Turkey,0,62.82,0.0,331.88,225.54,0.0,0,620.26,1.7,1,Regular,
2018-01-12,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU504711,9AT,Q5LH,0029199,06280,"UNIT ASSY,TRNS CO",062805LHE11,"UNIT ASSY,TRNS CO",1,1,123844,0016145652,201220180112000058,"FEHLERMELDUNGEN IM DISPLAY  KBA: OBD-KONTROLLE LEUCHTET  IMMER, KONTROLLEN KOLLIONSWARN-  ANZEIGE UND SPURHALTEASSISTENT  IM KOMBIINSTRUMENT LEUCHTEN,  ZAHNRADSYMBOL IM DISPLAY FEHLERMELDUNGEN IM DISPLAY  KBA: OBD-KONTROLLE LEUCHTET  IMMER, KONTROLLEN KOLLIONSWARN-  ANZEIGE UND SPURHALTEASSISTENT  IM KOMBIINSTRUMENT LEUCHTEN,  ZAHNRADSYMBOL IM DISPLAY",03214,Erroneous operation,2017-12-11,2015-05-12,32037,DEU,Germany,0,129.15,0.0,325.5,159.17,0.0,0,613.83,1.7,1,Regular,
2018-01-13,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU013794,9AT,Q5LH,0204567,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,1,112758,0016157967,201220180113000088,ANTRIEBSWELLENSIMMERRING LINKS IST UNDICHT,-----,,2017-12-15,2016-11-28,12258,DEU,Germany,0,90.43,0.0,27.92,13.65,0.0,0,132.01,1.0,1,Regular,
2018-01-15,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU012988,9AT,Q5LH,0202314,06227,"KIT,TRQ/CONV",062275LH000,"KIT,TRQ/CONV",1,4,26690,0016146032,239220180115000080,RUMORE CON BATTITO AL CAMBIO MARCIA PIU' EVIDENTE A FREDDO COME DA SEGNALAZ TESS 346143,-----,,2017-12-12,2016-11-17,8125,ITA,Italy,0,706.98,431.88,609.96,333.46,0.0,0,2082.29,14.5,1,Regular,
2018-01-15,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU012988,9AT,Q5LH,0202314,06227,"KIT,TRQ/CONV",062285J4000,"KIT,TRQ/CONV OIL",1,4,26690,0016146032,239220180115000080,RUMORE CON BATTITO AL CAMBIO MARCIA PIU' EVIDENTE A FREDDO COME DA SEGNALAZ TESS 346143,-----,,2017-12-12,2016-11-17,8125,ITA,Italy,0,706.98,431.88,609.96,333.46,0.0,0,2082.29,14.5,1,Regular,
2018-01-17,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU524517,9AT,Q5LH,0098496,91202,"OIL SEAL,48X67X7.",062355L9000,"KIT,AWD SHAFT SEA",1,3,TR54023,0016033729,20T220180117000112,ARA[ @ANZUMAN YA]I KA[IRIYOR ARA[ @ANZUMAN YA]I KA[IRIYOR,01102,Deteriorated,2017-11-01,2016-01-22,43818,TUR,Turkey,0,67.94,0.0,43.15,29.33,0.0,0,140.43,1.8,1,Regular,
2018-01-17,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU523836,9AT,Q5LH,0098857,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,1,TR06013,0016175768,20T220180117000252,AKTARMA KE[ES$NDE KA[AK VAR 30.000 KM BAKIM KONTROLLER$NDE AKTARMA KE[ES$NDE YA] KA[A]I OLDU]U TESP$T ED$LD$.,07408,Improperly sealed,2017-12-19,2016-01-18,20144,TUR,Turkey,0,71.72,0.0,26.56,18.05,0.0,0,116.34,1.9,1,Regular,
2018-01-18,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU510421,9AT,Q5LH,0063511,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,10043,0016164648,26N220180109000018,FEILKODE P170B OG P286D - GIRER HARDT UNDER KJ?RING OG SL?R N?R DEN LEGGES I GIR - TESS MELDING 353213 GIRER HARDT,-----,,2017-12-18,2015-08-17,58013,NOR,Norway,0,795.73,0.0,4603.82,1776.61,0.0,0,7176.17,6.1,1,Regular,
2018-01-18,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU532489,9AT,Q5LH,0132234,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,107497,0016157825,201220171228000456,"DIVERSE FEHLEERCODE GEPEICHERT, SP[NE IM GETRIEBE!  LAUT TESS GETRIEBE ERSETZEN FHZG BLIEB PL\TLICH STEHEN, HAT KEINEN VORTRIEB MEHR",01102,Deteriorated,2017-12-13,2016-04-18,10721,DEU,Germany,0,557.72,0.0,4221.9,2064.5,48.76,0,6892.89,6.1,1,Regular,
2018-01-18,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU520310,9AT,Q5LH,0093473,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,6,001,6148012029,614220180105000026,"TEMOIN "" D "" RESTE ALLUMEE",-----,,2017-12-07,2015-12-01,37525,MAR,Morocco,0,63.69,0.0,1551.5,1645.68,0.0,0,3260.87,5.5,1,Regular,
2018-01-18,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU505335,9AT,Q5LH,0036459,06280,"UNIT ASSY,TRNS CO",062805LHE11,"UNIT ASSY,TRNS CO",1,1,113754,0016187571,201220180118000403,"ST\RUNGSMELDUNG GETRIEBESTEUERUNG. ST\RUNG BEREITS MEHRFACH AUFGRTRETEN, AKTUALISIERUNG TCM-SOFTWARE OHNE ERFOLG",-----,,2018-01-03,2015-05-21,19339,DEU,Germany,0,196.26,0.0,329.06,160.92,0.0,0,686.25,2.3,1,Regular,
2018-01-18,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU512268,9AT,Q5LH,0065973,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,123626,0016190742,201220180118000469,GETRIEBE L[SST SICH NICHT AUS NEUTRALPOSITION SCHALTEN SCHALTET NICHT,03214,Erroneous operation,2018-01-02,2015-09-03,24909,DEU,Germany,0,160.61,0.0,329.06,160.92,0.0,0,650.6,1.7,1,Regular,
2018-01-18,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU531854,9AT,Q5LH,0132270,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,01782,0016102208,220220171215000018,STORING P07A8 2X OPGETREDEN ANWB HEEFT STORING MOETEN WISSEN ANDERS KAN MENEER NIET VERDER RIJDEN.,-----,,2017-11-24,2016-04-11,62138,NLD,Netherlands,0,623.91,0.0,4221.9,1361.56,0.0,0,6207.37,6.1,1,Regular,
2018-01-25,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU532749,9AT,Q5LH,0132474,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,17,20810,0016099510,2FN220171130000016,HYYTYNYT AJOSTA JA VILKUTTAA D VALOA. HYYTYNYT AJOSTA JA VILKUTTAA D VALOA.,-----,,2017-11-01,2016-04-20,10857,FIN,Finland,0,977.1,300.13,2588.75,274.39,0.0,0,4140.37,11.1,1,Regular,
2018-01-25,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU532749,9AT,Q5LH,0132474,06222,"KIT,HYDRAULIC CON",062245LH000,"KIT,OIL COOLER",1,17,20810,0016099510,2FN220171130000016,HYYTYNYT AJOSTA JA VILKUTTAA D VALOA. HYYTYNYT AJOSTA JA VILKUTTAA D VALOA.,-----,,2017-11-01,2016-04-20,10857,FIN,Finland,0,977.1,300.13,2588.75,274.39,0.0,0,4140.37,11.1,1,Regular,
2018-01-25,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU508324,9AT,Q5LH,0047948,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,5,TR31163,0016163139,20T220180123000025,ARA[ SO]UKKEN [ALI@TIRILDI]INDA V$TES'$  D  KONUMUNA ALINDI]INDA ARA[ STOP ED$YOR ARA[ V$TESTE STOP ED$YOR,00401,Distorted,2017-12-11,2015-07-13,24506,TUR,Turkey,0,209.21,0.0,1316.35,894.59,0.0,0,2420.16,5.5,1,Regular,
2018-01-25,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU512393,9AT,Q5LH,0065982,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,1,TR54023,0016140172,20T220180105001217,ARACIN MOTOR ARIZA LAMBASI YANIYOR.,03214,Erroneous operation,2017-12-11,2015-09-07,20076,TUR,Turkey,0,209.21,314.76,1239.68,842.48,0.0,0,2606.14,5.5,1,Regular,
2018-01-25,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU006447,9AT,Q5LH,0157535,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,5,TR34043,0016205081,20T220180116000086,@ANZIMAN ARIZALI ARA[ HAREKET ETM$YOR ARA[ SERV$SE [EK$C$ $LE GELD$   ARA[ [ALI@IYOR ANCAK HAREKET ETM$YOR,00401,Distorted,2018-01-11,2016-07-07,9722,TUR,Turkey,0,232.03,63.91,4370.39,2970.12,234.35,0,7870.8,6.1,1,Regular,
2018-01-25,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU008043,9AT,Q5LH,0163903,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,5,TR34033,0016175107,20T220180108000375,"SANZUMAN ARIZASI ARACIN DI@LI ISARETI YANMASI VE HIZLANMAMASI ARA[TA D$@L$ $@ARET$ [IKIYOR  ARA[ 110 KM Y$ GE[M$YOR Y""R""M""YOR",03214,Erroneous operation,2017-12-26,2016-07-25,11495,TUR,Turkey,0,232.03,0.0,4370.39,2970.12,0.0,0,7572.54,6.1,1,Regular,
2018-01-25,201801,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE5870HU001128,5AT,M6GA,3308453,91304,"O-RING,102X2.2",20021R6G000,"TRNS ASSY,BARE",1,8,00707,0016182257,247220180113000009,OLJEL?CKAGE VINKELV?XEL F?R KARDANDRIVNING,-----,,2017-12-29,2017-05-04,1,SWE,Sweden,0,867.1,0.0,3765.9,1540.26,0.0,0,6173.27,6.3,1,Regular,
2018-01-25,201801,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880HU002102,9AT,Q5LH,0261233,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,7,TR35013,0016173802,20T220180108000071,@ANZIMAN UYARI $KAZI VERD$]$ $FADE ED$L$YOR. @ANZIMAN UYARI $KAZI VERD$]$ $FADE ED$L$YOR.,00401,Distorted,2017-12-14,2017-04-24,8251,TUR,Turkey,0,232.03,40.4,4417.13,3001.88,0.0,0,7691.45,6.1,1,Regular,
2018-01-26,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6720FU212628,6MT,ER7Z,1212834,20011,"BARE,TRNS ASSY",20011R7ZX40,"BARE,TRNS ASSY",1,1,BOL001 0,0016188351,202220180126000101,CAR RECOVERED IN NOISE FROM GEAR BOX WHEN DRIVING GEARS HARD TO SELECT,01801,Broken,2018-01-03,2015-12-10,68732,GBR,United Kingdom,0,0.0,28.31,1992.49,437.15,0.0,0,2457.97,5.6,1,Regular,
2018-01-29,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU532749,9AT,Q5LH,0132474,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,23,20810,0016162061,2FN220171221000053,VAIHTESITON D-VILKKUU J?LLEEN JA AUTO NYKII. VAIHTESITON D-VILKKUU J?LLEEN JA AUTO NYKII.,-----,,2017-11-23,2016-04-20,11044,FIN,Finland,0,1507.82,86.31,4729.83,501.35,0.0,0,6825.32,17.1,1,Regular,
2018-01-29,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU014232,9AT,Q5LH,0199986,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,8,JOH364 0,0016232342,202220180129000659,VEHICLE WLL NOT SELECT PARK. TESS 354420. ADVISED TO REPLACE CONTROL UNIT. PART INCORRECTLY ORDERED ON PREVIOUS CLAIM. CLAIM WILL BE CANCELLED.,-----,,2017-12-29,2016-12-02,1380,GBR,United Kingdom,0,521.71,0.0,1542.41,338.4,0.0,0,2402.53,5.5,1,Regular,
2018-01-29,201801,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU014232,9AT,Q5LH,0199986,06222,"KIT,HYDRAULIC CON",062245LH000,"KIT,OIL COOLER",1,8,JOH364 0,0016232342,202220180129000659,VEHICLE WLL NOT SELECT PARK. TESS 354420. ADVISED TO REPLACE CONTROL UNIT. PART INCORRECTLY ORDERED ON PREVIOUS CLAIM. CLAIM WILL BE CANCELLED.,-----,,2017-12-29,2016-12-02,1380,GBR,United Kingdom,0,521.71,0.0,1542.41,338.4,0.0,0,2402.53,5.5,1,Regular,
2018-01-30,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU511867,9AT,Q5LH,0071129,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,2,25D,25D80120F3,25D220180130000057,OIL LEAK,09999,For phenomena other than those stipulated.,2018-01-03,2015-09-25,6563,CYP,Cyprus,0,55.67,0.0,59.39,53.46,0.0,0,168.55,1.0,1,Regular,
2018-01-30,201801,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU511949,9AT,Q5LH,0073316,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,TR10093,0016215543,20T220180130000219,TCM BEYNININ DEGISMESI GEREKLI ARAC SEYIR HALINDEYKEN 'D' LAMBASI YANIP SONUYOR,03214,Erroneous operation,2018-01-17,2015-09-01,6213,TUR,Turkey,0,64.53,0.0,340.95,231.71,0.0,0,637.2,1.7,1,Regular,
2018-01-31,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU521720,9AT,Q5LH,0086234,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,5,71,0016220343,21H220180131000044,"POWTARZAJ?CY SI? KOD B??DU P2711 ,WY?ACZNIE UK?AD?W WSPOMAGANIA JAZDY",-----,,2018-01-18,2015-12-11,58643,POL,Poland,0,251.78,0.0,1385.95,466.23,0.0,0,2103.96,5.5,1,Regular,
2018-02-02,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850FU527552,9AT,Q5LH,0109754,06229,"KIT,SHAFT SEALING",062295J4000,"KIT,SHAFT SEALING",1,3,HAR443 0,0016193540,202220180202000584,"CHECK FOR OIL LEAK, FOUND DRIPS ON DRIVEWAY",00401,Distorted,2018-01-05,2016-03-01,25909,GBR,United Kingdom,0,178.87,0.0,96.24,21.11,0.0,0,296.22,1.9,1,Regular,
2018-02-02,201802,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU013776,9AT,Q5LH,0204116,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,47,123846,0016202808,201220180201000142,"GETRIEBE SCHALTET NICHT KORREKT, TEILWEISE RUCKARTIGES SCHALTEN  LAUT TESS SOLL DAS GETRIEBE GETAUSCHT WERDEN!  TESS-ID 355304",-----,,2018-01-10,2016-11-28,2156,DEU,Germany,0,648.34,0.0,4415.72,2159.31,0.0,0,7223.39,6.1,1,Regular,
2018-02-07,201802,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000829,9AT,Q5LH,0140991,06280,"UNIT ASSY,TRNS CO",062805LHE11,"UNIT ASSY,TRNS CO",1,1,10109,0016242943,26N220180207000022,"ETTER BYTTE AV DIESELPUMPE, M?TTE VI BRUKE BOOSTER FOR ? STARTE BILEN. FIKK IKKE STARTET, ALLE VARSELLAMPENE LYSTE. LEST FEILKODE U0101. UTF?RT TROUBLESHOOTING. L?NTE TCM-ENHETEN FRA EN ANNEN BIL, DA FUNGERER ALT FINT. M? BYTTE DENNE.",-----,,2018-01-29,2016-05-12,18755,NOR,Norway,0,232.64,0.0,383.32,147.92,0.0,0,763.89,1.7,1,Regular,
2018-02-10,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524324,9AT,Q5LH,0101863,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,3,198043,0016219172,21S220180210000017,BAL.OLD FELTENGELY SZIMERING OLAJFOLYAS. A BAL ELOL OLAJSZIVARGAS LATHATO.,-----,,2018-01-18,2016-01-21,37644,HUN,Hungary,0,31.64,0.0,94.21,33.04,0.0,0,158.89,1.0,1,Regular,
2018-02-12,201802,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU015365,9AT,Q5LH,0212178,06233,"KIT,COVER II",062315J4000,"KIT,LUBE PIPE",1,6,3139006,0016267746,237220180212000038,ΔΙΑΡΡΟΗ ΛΑΔΙΩΝ ΚΙΝΗΤΗΡΑ,03214,Erroneous operation,2018-02-01,2016-12-14,1203,GRC,Greece,0,46.94,0.0,166.61,70.35,0.0,0,283.9,1.1,1,Regular,
2018-02-12,201802,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU015365,9AT,Q5LH,0212178,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,6,3139006,0016267746,237220180212000038,ΔΙΑΡΡΟΗ ΛΑΔΙΩΝ ΚΙΝΗΤΗΡΑ,03214,Erroneous operation,2018-02-01,2016-12-14,1203,GRC,Greece,0,46.94,0.0,166.61,70.35,0.0,0,283.9,1.1,1,Regular,
2018-02-15,201802,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850HU000867,9AT,Q5LH,0262934,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,2,BRA007 0,0016260168,202220180215000584,"CAR RECOVERED IN WITH LOSS OF DRIVE, MIL ON & OIL LEAK - CHECKED CAR & FOUND AUTO GEARBOX HAS MAJOR OIL LEAK & REQUIRES REPLACEMENT. TESS ID:359341",-----,,2018-02-05,2017-03-27,2685,GBR,United Kingdom,0,632.28,16.39,4302.51,943.97,0.0,0,5895.15,6.1,1,Regular,
2018-02-19,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU532703,9AT,Q5LH,0132472,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,25,00702,0016219978,247220180209000001,"BIL KOMMEN MED ASSISTANS . VARNINGSLAMPAN F?R V?XELL?DA T?ND, L?TER ILLA FR?N V?XELL?DAN I FART CA 40 KM OCH DEN V?XLAR EJ KORREKT. TESS SKAPAD . PROVK?RD AV PATRIK B. BYTE AV V?XELL?DA & CONVERER",-----,,2018-01-18,2016-04-20,13786,SWE,Sweden,0,800.95,0.0,5317.3,2174.77,144.14,0,8437.18,7.1,1,Regular,
2018-02-19,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU532703,9AT,Q5LH,0132472,06201,"KIT,AT-TRNS",062245LH000,"KIT,OIL COOLER",1,25,00702,0016219978,247220180209000001,"BIL KOMMEN MED ASSISTANS . VARNINGSLAMPAN F?R V?XELL?DA T?ND, L?TER ILLA FR?N V?XELL?DAN I FART CA 40 KM OCH DEN V?XLAR EJ KORREKT. TESS SKAPAD . PROVK?RD AV PATRIK B. BYTE AV V?XELL?DA & CONVERER",-----,,2018-01-18,2016-04-20,13786,SWE,Sweden,0,800.95,0.0,5317.3,2174.77,144.14,0,8437.18,7.1,1,Regular,
2018-02-19,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU532703,9AT,Q5LH,0132472,06201,"KIT,AT-TRNS",062275LH000,"KIT,TRQ/CONV",1,25,00702,0016219978,247220180209000001,"BIL KOMMEN MED ASSISTANS . VARNINGSLAMPAN F?R V?XELL?DA T?ND, L?TER ILLA FR?N V?XELL?DAN I FART CA 40 KM OCH DEN V?XLAR EJ KORREKT. TESS SKAPAD . PROVK?RD AV PATRIK B. BYTE AV V?XELL?DA & CONVERER",-----,,2018-01-18,2016-04-20,13786,SWE,Sweden,0,800.95,0.0,5317.3,2174.77,144.14,0,8437.18,7.1,1,Regular,
2018-02-19,201802,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU520559,9AT,Q5LH,0093451,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,TR34023,0016249002,20T220180207000167,ARA[ [EK$C$ $LE GELD$. P KONUMUNDAN [IKMIYOR ARA[ P DEN CIKMIYOR,-----,,2018-01-23,2015-12-02,10672,TUR,Turkey,0,232.53,0.0,4303.09,2924.37,21.48,0,7481.48,6.1,1,Regular,
2018-02-19,201802,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU017244,9AT,Q5LH,0218576,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,TR19013,0016255964,20T220180219000809,ARA[ YA] DAMLATIYOR ARA[ YA] DAMLATIYOR,00504,Premature wear and tear,2018-02-05,2017-01-27,1038,TUR,Turkey,0,22.87,0.0,91.55,62.22,26.86,0,203.52,0.6,1,Regular,
